date,aqs_site_id,poc,daily_max_8_hour_co_concentration,units,daily_aqi_value,daily_obs_count,percent_complete,aqs_parameter_code,aqs_parameter_desc,cbsa_code,cbsa_name,state_code,state,county_code,county,site_latitude,site_longitude,site_location
1980-07-06,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-07,10731003,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-08,10731003,true,1.7,ppm,19,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-09,10731003,true,2.8,ppm,32,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-10,10731003,true,2.9,ppm,33,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-11,10731003,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-12,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-13,10731003,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-14,10731003,true,2.2,ppm,25,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-15,10731003,true,2.2,ppm,25,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-16,10731003,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-17,10731003,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-18,10731003,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-19,10731003,true,1.8,ppm,20,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-20,10731003,true,0.3,ppm,3,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-21,10731003,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-22,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-23,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-24,10731003,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-25,10731003,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-26,10731003,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-27,10731003,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-28,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-29,10731003,true,1.7,ppm,19,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-30,10731003,true,2.3,ppm,26,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-07-31,10731003,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-01,10731003,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-02,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-03,10731003,true,0.3,ppm,3,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-04,10731003,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-05,10731003,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-06,10731003,true,2.9,ppm,33,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-07,10731003,true,3.1,ppm,35,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-08,10731003,true,3.1,ppm,35,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-09,10731003,true,4.5,ppm,51,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-10,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-11,10731003,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-12,10731003,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-13,10731003,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-14,10731003,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-15,10731003,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-16,10731003,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-17,10731003,true,0.5,ppm,6,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-18,10731003,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-19,10731003,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-20,10731003,true,2.1,ppm,24,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-21,10731003,true,2.9,ppm,33,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-22,10731003,true,2.8,ppm,32,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-23,10731003,true,2.4,ppm,27,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-24,10731003,true,3.8,ppm,43,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-25,10731003,true,1.6,ppm,18,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-26,10731003,true,2.1,ppm,24,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-27,10731003,true,2.4,ppm,27,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-28,10731003,true,1.7,ppm,19,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-29,10731003,true,3,ppm,34,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-30,10731003,true,3.4,ppm,39,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-08-31,10731003,true,0.6,ppm,7,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-01,10731003,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-02,10731003,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-03,10731003,true,1.7,ppm,19,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-04,10731003,true,2.4,ppm,27,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-05,10731003,true,2.2,ppm,25,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-06,10731003,true,2.9,ppm,33,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-07,10731003,true,4.3,ppm,49,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-08,10731003,true,2.2,ppm,25,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-09,10731003,true,2.8,ppm,32,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-10,10731003,true,3.1,ppm,35,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-11,10731003,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-12,10731003,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-13,10731003,true,2.2,ppm,25,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-14,10731003,true,2.4,ppm,27,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-15,10731003,true,2,ppm,23,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-16,10731003,true,2.4,ppm,27,18,75.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-17,10731003,true,2.2,ppm,25,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-18,10731003,true,2.6,ppm,30,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-19,10731003,true,2.7,ppm,31,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-20,10731003,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-21,10731003,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-22,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-23,10731003,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-24,10731003,true,1.5,ppm,17,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-25,10731003,true,1.4,ppm,16,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-26,10731003,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-27,10731003,true,0.7,ppm,8,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-28,10731003,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-29,10731003,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-09-30,10731003,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-01,10731003,true,2.4,ppm,27,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-02,10731003,true,3,ppm,34,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-03,10731003,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-04,10731003,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-05,10731003,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-08,10731003,true,4.3,ppm,49,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-09,10731003,true,4.3,ppm,49,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-10,10731003,true,4,ppm,45,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-11,10731003,true,2.8,ppm,32,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-12,10731003,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-13,10731003,true,3.5,ppm,40,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-14,10731003,true,4,ppm,45,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-15,10731003,true,3.1,ppm,35,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-16,10731003,true,1.8,ppm,20,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-17,10731003,true,1.2,ppm,14,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-18,10731003,true,0.8,ppm,9,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-19,10731003,true,0.9,ppm,10,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-20,10731003,true,3.9,ppm,44,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-21,10731003,true,4.2,ppm,48,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-22,10731003,true,4.4,ppm,50,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-23,10731003,true,4,ppm,45,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-24,10731003,true,0.4,ppm,5,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-25,10731003,true,2.3,ppm,26,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-26,10731003,true,2.9,ppm,33,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-27,10731003,true,2.9,ppm,33,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-28,10731003,true,1.8,ppm,20,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-29,10731003,true,1,ppm,11,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-30,10731003,true,2.1,ppm,24,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-10-31,10731003,true,5,ppm,56,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-01,10731003,true,5.3,ppm,59,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-02,10731003,true,5.4,ppm,60,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-03,10731003,true,5,ppm,56,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-04,10731003,true,3.6,ppm,41,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-05,10731003,true,1.3,ppm,15,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-06,10731003,true,2.4,ppm,27,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-07,10731003,true,1.1,ppm,13,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-08,10731003,true,1.6,ppm,18,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-09,10731003,true,4.5,ppm,51,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-10,10731003,true,5.1,ppm,57,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-11,10731003,true,2.6,ppm,30,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-12,10731003,true,6.5,ppm,71,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-13,10731003,true,7,ppm,76,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-14,10731003,true,2.8,ppm,32,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
1980-11-15,10731003,true,1.8,ppm,20,24,100.0000,42101,Carbon monoxide,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.4855560008686,-86.915,POINT(-86.915 33.4855560008686)
